"County_Code","County_Name","District_Name","District_Code","School_Code","School_Name","City","School_Level","Student_Fall_Enrollment","Total_Days_Possible","Total_Days_Attended","Total_Student_Days_Excused_Absence","Total_Student_Days_Unexcused_Absent","Attendance_Rate","Truancy_Rate"
33,"MESA","MESA COUNTY VALLEY 51",68,508,"FRUITA MIDDLE SCHOOL","FRUITA","Middle/Jr. High",602,1704,1621,1311,386,32,3
33,"MESA","MESA COUNTY VALLEY 51",68,510,"FRUITVALE ELEMENTARY SCHOOL","GRAND JUNCTION","Elementary",509,1454,1380,1099,151,32,3
33,"MESA","MESA COUNTY VALLEY 51",68,522,"GATEWAY SCHOOL","GATEWAY","Senior",547,1444,1395,1507,575,35,4
33,"MESA","MESA COUNTY VALLEY 51",68,535,"GLADE PARK COMMUNITY SCHOOL","GLADE PARK","Elementary",222,650,575,795,913,28,1
33,"MESA","MESA COUNTY VALLEY 51",68,555,"GRAND JUNCTION HIGH SCHOOL","GRAND JUNCTION","Senior",174,658,578,138,467,28,8
33,"MESA","MESA COUNTY VALLEY 51",68,559,"GRAND MESA MIDDLE SCHOOL","GRAND JUNCTION","Middle/Jr. High",688,130,34,1477,525,31,3
33,"MESA","MESA COUNTY VALLEY 51",68,652,"LINCOLN PARK PRESCHOOL","GRAND JUNCTION","Elementary",286,318,220,266,1035,27,1
33,"MESA","MESA COUNTY VALLEY 51",68,869,"LINCOLN ORCHARD MESA ELEMENTARY SCHOOL","GRAND JUNCTION","Elementary",445,1242,1176,667,18,33,3
33,"MESA","MESA COUNTY VALLEY 51",68,878,"LOMA ELEMENTARY SCHOOL","LOMA","Elementary",315,904,846,739,590,32,2
33,"MESA","MESA COUNTY VALLEY 51",68,985,"MESA VALLEY VISION HOME AND COMMUNITY PROGRAM","GRAND JUNCTION","Senior",354,1659,1134,885,1,8,1
33,"MESA","MESA COUNTY VALLEY 51",68,991,"MESA VIEW ELEMENTARY SCHOOL","GRAND JUNCTION","Elementary",471,1338,1296,215,375,35,3
33,"MESA","MESA COUNTY VALLEY 51",68,1037,"CAREER CENTER PRESCHOOL","GRAND JUNCTION","Elementary",274,489,431,1079,1457,32,6
33,"MESA","MESA COUNTY VALLEY 51",68,1041,"FRUITA MONUMENT HIGH SCHOOL","FRUITA","Senior",72,534,468,32,1393,30,5
33,"MESA","MESA COUNTY VALLEY 51",68,1068,"MOUNT GARFIELD MIDDLE SCHOOL","CLIFTON","Middle/Jr. High",668,102,3,1356,783,31,4
33,"MESA","MESA COUNTY VALLEY 51",68,1084,"NISLEY ELEMENTARY SCHOOL","GRAND JUNCTION","Elementary",513,1458,1388,1067,227,32,3
33,"MESA","MESA COUNTY VALLEY 51",68,1153,"ORCHARD AVENUE ELEMENTARY SCHOOL","GRAND JUNCTION","Elementary",522,1466,1398,951,1424,33,2
33,"MESA","MESA COUNTY VALLEY 51",68,1154,"ORCHARD MESA MIDDLE SCHOOL","GRAND JUNCTION","Middle/Jr. High",576,1633,1544,1257,553,31,3
33,"MESA","MESA COUNTY VALLEY 51",68,1171,"PALISADE HIGH SCHOOL","PALISADE","Senior",3,400,315,1625,1422,28,7
33,"MESA","MESA COUNTY VALLEY 51",68,1258,"POMONA ELEMENTARY SCHOOL","GRAND JUNCTION","Elementary",451,1286,1240,780,842,34,2
33,"MESA","MESA COUNTY VALLEY 51",68,1297,"R-5 HIGH SCHOOL","GRAND JUNCTION","Senior",385,1007,713,1139,261,9,26
33,"MESA","MESA COUNTY VALLEY 51",68,1309,"REDLANDS MIDDLE SCHOOL","GRAND JUNCTION","Middle/Jr. High",618,8,1685,1362,1381,33,2
33,"MESA","MESA COUNTY VALLEY 51",68,1343,"ROCKY MOUNTAIN ELEMENTARY SCHOOL","CLIFTON","Elementary",610,1658,1588,1014,557,33,3
33,"MESA","MESA COUNTY VALLEY 51",68,1418,"SHELLEDY ELEMENTARY SCHOOL","FRUITA","Elementary",589,1649,1591,1182,980,34,1
33,"MESA","MESA COUNTY VALLEY 51",68,1566,"TAYLOR ELEMENTARY SCHOOL","PALISADE","Elementary",455,1255,1174,721,304,32,3
33,"MESA","MESA COUNTY VALLEY 51",68,1597,"THUNDER MOUNTAIN ELEMENTARY SCHOOL","GRAND JUNCTION","Elementary",656,20,1717,845,423,34,3
33,"MESA","MESA COUNTY VALLEY 51",68,1606,"TOPE ELEMENTARY SCHOOL","GRAND JUNCTION","Elementary",411,1196,1139,441,1441,34,3
33,"MESA","MESA COUNTY VALLEY 51",68,1700,"WEST MIDDLE SCHOOL","GRAND JUNCTION","Middle/Jr. High",460,1364,1291,1032,220,32,3
33,"MESA","MESA COUNTY VALLEY 51",68,1715,"SCENIC ELEMENTARY SCHOOL","GRAND JUNCTION","Elementary",262,830,778,336,7,34,1
33,"MESA","MESA COUNTY VALLEY 51",68,1759,"WINGATE ELEMENTARY SCHOOL","GRAND JUNCTION","Elementary",496,1576,1524,1135,734,34,1
35,"MINERAL","CREEDE SCHOOL DISTRICT",69,224,"LAMB ELEMENTARY SCHOOL","CREEDE","Elementary",514,1149,1089,312,147,34,3
35,"MINERAL","CREEDE SCHOOL DISTRICT",69,225,"CREEDE MIDDLE/HIGH SCHOOL","CREEDE","Senior",473,1025,942,852,57,31,3
36,"MOFFAT","MOFFAT COUNTY RE;NO 1",70,219,"SANDROCK ELEMENTARY","CRAIG","Elementary",413,1186,1130,758,990,34,2
36,"MOFFAT","MOFFAT COUNTY RE;NO 1",70,221,"CRAIG MIDDLE SCHOOL","CRAIG","Middle/Jr. High",543,56,1712,1374,571,31,3
36,"MOFFAT","MOFFAT COUNTY RE;NO 1",70,327,"EARLY CHILDHOOD CENTER","CRAIG","Elementary",606,1731,1611,1397,921,29,5
36,"MOFFAT","MOFFAT COUNTY RE;NO 1",70,328,"EAST ELEMENTARY SCHOOL","CRAIG","Elementary",299,875,811,185,70,33,3
36,"MOFFAT","MOFFAT COUNTY RE;NO 1",70,954,"MAYBELL ELEMENTARY SCHOOL","MAYBELL","Elementary",100,543,497,57,1,34,1
36,"MOFFAT","MOFFAT COUNTY RE;NO 1",70,1014,"MOFFAT COUNTY HIGH SCHOOL","CRAIG","Senior",649,56,1712,1374,571,31,3
36,"MOFFAT","MOFFAT COUNTY RE;NO 1",70,1321,"RIDGEVIEW ELEMENTARY SCHOOL","CRAIG","Elementary",276,815,762,234,1203,33,3
36,"MOFFAT","MOFFAT COUNTY RE;NO 1",70,1551,"SUNSET ELEMENTARY SCHOOL","CRAIG","Elementary",332,957,897,563,993,33,2
37,"MONTEZUMA","MONTEZUMA-CORTEZ RE-1",71,1043,"BATTLE ROCK CHARTER SCHOOL","CORTEZ","Elementary",401,944,885,416,1437,33,3
37,"MONTEZUMA","MONTEZUMA-CORTEZ RE-1",71,206,"CORTEZ MIDDLE SCHOOL","CORTEZ","Middle/Jr. High",670,1644,1559,1320,399,32,3
37,"MONTEZUMA","MONTEZUMA-CORTEZ RE-1",71,748,"KEMPER ELEMENTARY SCHOOL","CORTEZ","Elementary",438,1045,975,710,39,32,3
37,"MONTEZUMA","MONTEZUMA-CORTEZ RE-1",71,839,"LEWIS-ARRIOLA ELEMENTARY SCHOOL","CORTEZ","Elementary",59,402,351,1483,126,34,2
37,"MONTEZUMA","MONTEZUMA-CORTEZ RE-1",71,915,"MANAUGH ELEMENTARY SCHOOL","CORTEZ","Elementary",322,857,783,499,245,30,4
37,"MONTEZUMA","MONTEZUMA-CORTEZ RE-1",71,987,"MESA ELEMENTARY SCHOOL","CORTEZ","Elementary",436,1047,974,718,28,32,3
37,"MONTEZUMA","MONTEZUMA-CORTEZ RE-1",71,1030,"MONTEZUMA-CORTEZ HIGH SCHOOL","CORTEZ","Senior",741,1728,1580,1487,1028,27,6
37,"MONTEZUMA","MONTEZUMA-CORTEZ RE-1",71,1252,"PLEASANT VIEW ELEMENTARY SCHOOL","PLEASANT VIEW","Elementary",473,1153,1072,970,1423,32,3
37,"MONTEZUMA","MONTEZUMA-CORTEZ RE-1",71,1335,"PRESCHOOL/JUMPSTART","CORTEZ","Elementary",823,383,332,1249,858,34,3
37,"MONTEZUMA","MONTEZUMA-CORTEZ RE-1",71,1489,"SOUTHWEST OPEN CHARTER SCHOOL","CORTEZ","Senior",171,533,416,65,732,21,14
37,"MONTEZUMA","DOLORES RE-4A",72,289,"DOLORES ELEMENTARY SCHOOL","DOLORES","Elementary",310,911,851,361,9,33,3
37,"MONTEZUMA","DOLORES RE-4A",72,290,"DOLORES MIDDLE SCHOOL","DOLORES","Middle/Jr. High",150,617,566,159,1253,34,1
37,"MONTEZUMA","DOLORES RE-4A",72,291,"DOLORES HIGH SCHOOL","DOLORES","Senior",198,683,632,237,522,33,2
37,"MONTEZUMA","DOLORES RE-4A",72,1568,"TEDDY BEAR PRESCHOOL","DOLORES","Elementary",514,1,1,1,1,,
37,"MONTEZUMA","MANCOS RE-6",73,916,"MANCOS ELEMENTARY SCHOOL","MANCOS","Elementary",147,619,559,56,1286,32,4
37,"MONTEZUMA","MANCOS RE-6",73,918,"MANCOS MIDDLE SCHOOL","MANCOS","Middle/Jr. High",835,376,316,1584,429,33,2
37,"MONTEZUMA","MANCOS RE-6",73,919,"MANCOS HIGH SCHOOL","MANCOS","Senior",47,429,360,21,1017,30,4
38,"MONTROSE","MONTROSE COUNTY RE-1J",74,90,"CENTENNIAL MIDDLE SCHOOL","MONTROSE","Middle/Jr. High",635,49,1714,1349,440,32,3
38,"MONTROSE","MONTROSE COUNTY RE-1J",74,213,"COTTONWOOD ELEMENTARY SCHOOL","MONTROSE","Elementary",542,1537,1474,690,416,34,3
38,"MONTROSE","MONTROSE COUNTY RE-1J",74,433,"EARLY CHILDHOOD CENTER","MONTROSE","Elementary",303,773,691,971,1065,28,2
38,"MONTROSE","MONTROSE COUNTY RE-1J",74,728,"JOHNSON ELEMENTARY SCHOOL","MONTROSE","Elementary",598,1708,1639,1154,302,33,3
38,"MONTROSE","MONTROSE COUNTY RE-1J",74,1036,"COLUMBINE MIDDLE SCHOOL","MONTROSE","Middle/Jr. High",560,1617,1557,1084,1453,34,2
38,"MONTROSE","MONTROSE COUNTY RE-1J",74,1038,"MONTROSE HIGH SCHOOL","MONTROSE","Senior",91,573,516,1659,1132,33,3
38,"MONTROSE","MONTROSE COUNTY RE-1J",74,1110,"NORTHSIDE ELEMENTARY SCHOOL","MONTROSE","Elementary",429,1302,1249,534,127,34,3
38,"MONTROSE","MONTROSE COUNTY RE-1J",74,1126,"OAK GROVE ELEMENTARY SCHOOL","MONTROSE","Elementary",435,1271,1217,783,965,34,2
38,"MONTROSE","MONTROSE COUNTY RE-1J",74,1133,"OLATHE ELEMENTARY SCHOOL","OLATHE","Elementary",512,1479,1397,1215,1326,32,2
38,"MONTROSE","MONTROSE COUNTY RE-1J",74,1134,"OLATHE MIDDLE SCHOOL","OLATHE","Middle/Jr. High",334,1019,947,559,1425,33,3
38,"MONTROSE","MONTROSE COUNTY RE-1J",74,1135,"OLATHE HIGH SCHOOL","OLATHE","Senior",413,1217,1122,827,527,31,4
38,"MONTROSE","MONTROSE COUNTY RE-1J",74,1198,"PASSAGE CHARTER SCHOOL","MONTROSE","Senior",306,805,675,1337,6,23,4
38,"MONTROSE","MONTROSE COUNTY RE-1J",74,1257,"POMONA ELEMENTARY SCHOOL","MONTROSE","Elementary",461,1351,1295,1050,916,33,2
38,"MONTROSE","MONTROSE COUNTY RE-1J",74,1656,"VISTA CHARTER SCHOOL","MONTROSE","Senior",173,583,462,58,812,21,14
38,"MONTROSE","WEST END RE-2",75,1073,"NATURITA ELEMENTARY  and  MIDDLE SCHOOL","NATURITA","Elementary",150,591,543,118,15,33,1
38,"MONTROSE","WEST END RE-2",75,1124,"NUCLA HIGH SCHOOL","NUCLA","Senior",79,488,420,189,897,30,3
38,"MONTROSE","WEST END RE-2",75,1182,"PARADOX VALLEY CHARTER SCHOOL","PARADOX","Elementary",579,1442,1349,1338,1216,31,2
39,"MORGAN","BRUSH RE-2(J)",78,18,"BRUSH MIDDLE SCHOOL","BRUSH","Middle/Jr. High",366,1099,1047,673,987,34,2
39,"MORGAN","BRUSH RE-2(J)",78,19,"BRUSH HIGH SCHOOL","BRUSH","Senior",478,1375,1268,1344,87,30,2
39,"MORGAN","BRUSH RE-2(J)",78,102,"BEAVER VALLEY ELEMENTARY SCHOOL","BRUSH","Elementary",378,1138,1080,567,777,34,2
39,"MORGAN","BRUSH RE-2(J)",78,1594,"THOMSON PRIMARY SCHOOL","BRUSH","Elementary",413,1221,1170,591,956,34,2
39,"MORGAN","FORT MORGAN RE-3",80,804,"BAKER CENTRAL SCHOOL","FORT MORGAN","Elementary",505,1492,1448,741,918,35,1
39,"MORGAN","FORT MORGAN RE-3",80,187,"COLUMBINE ELEMENTARY SCHOOL","FORT MORGAN","Elementary",340,1009,957,457,548,35,1
39,"MORGAN","FORT MORGAN RE-3",80,471,"FORT MORGAN MIDDLE SCHOOL","FORT MORGAN","Middle/Jr. High",513,1536,1488,817,1411,34,2
39,"MORGAN","FORT MORGAN RE-3",80,472,"FORT MORGAN HIGH SCHOOL","FORT MORGAN","Senior",811,315,263,931,458,35,2
39,"MORGAN","FORT MORGAN RE-3",80,571,"GREEN ACRES ELEMENTARY SCHOOL","FORT MORGAN","Elementary",350,1055,1011,471,645,35,1
39,"MORGAN","FORT MORGAN RE-3",80,864,"LINCOLN HIGH SCHOOL","FORT MORGAN","Senior",422,1258,1091,1233,947,26,7
39,"MORGAN","FORT MORGAN RE-3",80,1226,"PIONEER ELEMENTARY SCHOOL","FORT MORGAN","Elementary",345,1065,1014,572,537,34,1
39,"MORGAN","FORT MORGAN RE-3",80,1424,"SHERMAN EARLY CHILDHOOD CENTER","FORT MORGAN","Elementary",435,1165,1087,580,257,33,3
39,"MORGAN","WELDON VALLEY RE-20(J)",82,1690,"WELDON VALLEY ELEMENTARY SCHOOL","WELDONA","Elementary",86,482,440,1548,1037,35,1
39,"MORGAN","WELDON VALLEY RE-20(J)",82,1691,"WELDON VALLEY JUNIOR HIGH SCHOOL","WELDONA","Middle/Jr. High",390,995,924,957,4,32,1
39,"MORGAN","WELDON VALLEY RE-20(J)",82,1692,"WELDON VALLEY HIGH SCHOOL","WELDONA","Senior",568,1457,1352,1492,477,30,1
39,"MORGAN","WIGGINS RE-50(J)",83,1676,"WIGGINS MIDDLE SCHOOL","WIGGINS","Middle/Jr. High",48,470,426,1304,1292,36,1
39,"MORGAN","WIGGINS RE-50(J)",83,1738,"WIGGINS ELEMENTARY SCHOOL","WIGGINS","Elementary",308,887,845,1078,290,36,4
39,"MORGAN","WIGGINS RE-50(J)",83,1739,"WIGGINS HIGH SCHOOL","WIGGINS","Senior",122,588,544,1505,723,35,2
40,"OTERO","EAST OTERO R-1",84,789,"LA JUNTA INTERMEDIATE SCHOOL","LA JUNTA","Elementary",400,1126,1048,1029,1138,32,2
40,"OTERO","EAST OTERO R-1",84,790,"LA JUNTA PRIMARY SCHOOL","LA JUNTA","Elementary",404,1078,990,1146,810,31,2
40,"OTERO","EAST OTERO R-1",84,820,"LA JUNTA JR/SR HIGH SCHOOL","LA JUNTA","Senior",604,1655,1558,1458,248,30,3
40,"OTERO","ROCKY FORD R-2",85,846,"JEFFERSON INTERMEDIATE SCHOOL","ROCKY FORD","Elementary",297,876,818,340,1317,33,3
40,"OTERO","ROCKY FORD R-2",85,1337,"ROCKY FORD JUNIOR/SENIOR HIGH SCHOOL","ROCKY FORD","Senior",344,937,860,711,317,30,4
40,"OTERO","ROCKY FORD R-2",85,1677,"WASHINGTON PRIMARY SCHOOL","ROCKY FORD","Elementary",294,858,798,338,1072,33,2
40,"OTERO","MANZANOLA 3J",86,925,"MANZANOLA ELEMENTARY SCHOOL","MANZANOLA","Elementary",826,198,136,1317,147,34,2
40,"OTERO","MANZANOLA 3J",86,928,"MANZANOLA JUNIOR-SENIOR HIGH SCHOOL","MANZANOLA","Senior",794,169,86,1451,681,31,3
40,"OTERO","FOWLER R-4J",87,940,"FOWLER ELEMENTARY SCHOOL","FOWLER","Elementary",258,792,742,319,1134,34,1
40,"OTERO","FOWLER R-4J",87,484,"FOWLER JUNIOR HIGH SCHOOL","FOWLER","Middle/Jr. High",699,29,1646,1272,1189,28,7
40,"OTERO","FOWLER R-4J",87,485,"FOWLER HIGH SCHOOL","FOWLER","Senior",54,428,363,942,54,31,7
40,"OTERO","CHERAW 31",88,125,"CHERAW ELEMENTARY SCHOOL","CHERAW","Elementary",28,392,359,133,314,37,2
40,"OTERO","CHERAW 31",88,126,"CHERAW HIGH SCHOOL","CHERAW","Senior",535,1303,1239,409,597,33,4
40,"OTERO","CHERAW 31",88,127,"CHERAW MIDDLE SCHOOL","CHERAW","Middle/Jr. High",643,1705,1664,644,343,35,3
40,"OTERO","SWINK 33",89,1560,"SWINK ELEMENTARY SCHOOL","SWINK","Elementary",204,680,637,75,201,35,1
40,"OTERO","SWINK 33",89,1561,"SWINK JUNIOR-SENIOR HIGH SCHOOL","SWINK","Senior",169,638,590,87,1225,35,1
41,"OURAY","OURAY R-1",90,1159,"OURAY ELEMENTARY SCHOOL","OURAY","Elementary",47,424,373,1379,776,34,3
41,"OURAY","OURAY R-1",90,1160,"OURAY MIDDLE SCHOOL","OURAY","Middle/Jr. High",347,1059,1004,411,1345,34,3
41,"OURAY","OURAY R-1",90,1163,"OURAY SENIOR HIGH SCHOOL","OURAY","Senior",726,199,85,1519,1084,28,6
41,"OURAY","RIDGWAY R-2",91,1323,"RIDGWAY ELEMENTARY SCHOOL","RIDGWAY","Elementary",156,516,465,146,147,32,2
41,"OURAY","RIDGWAY R-2",91,1324,"RIDGWAY MIDDLE SCHOOL","RIDGWAY","Middle/Jr. High",762,219,184,470,30,36,2
41,"OURAY","RIDGWAY R-2",91,1325,"RIDGWAY HIGH SCHOOL","RIDGWAY","Senior",25,421,364,1518,640,33,2
42,"PARK","PLATTE CANYON 1",93,1241,"DEER CREEK ELEMENTARY SCHOOL","BAILEY","Elementary",622,1496,1424,1309,710,33,1
42,"PARK","PLATTE CANYON 1",93,1243,"PLATTE CANYON HIGH SCHOOL","BAILEY","Senior",408,1188,1113,1043,999,32,2
42,"PARK","PLATTE CANYON 1",93,1245,"FITZSIMMONS MIDDLE SCHOOL","BAILEY","Middle/Jr. High",270,833,775,571,163,33,1
42,"PARK","PARK COUNTY RE-2",94,583,"GUFFEY CHARTER SCHOOL","GUFFEY","Elementary",347,843,774,883,1,31,1
42,"PARK","PARK COUNTY RE-2",94,802,"LAKE GEORGE CHARTER SCHOOL","LAKE GEORGE","Elementary",769,1565,1435,1609,1100,28,2
42,"PARK","PARK COUNTY RE-2",94,1435,"SILVERHEELS MIDDLE SCHOOL","FAIRPLAY","Middle/Jr. High",814,227,171,1415,90,33,2
42,"PARK","PARK COUNTY RE-2",94,1479,"EDITH TETER ELEMENTARY SCHOOL","FAIRPLAY","Elementary",298,790,734,258,1090,33,2
42,"PARK","PARK COUNTY RE-2",94,1481,"SOUTH PARK HIGH SCHOOL","FAIRPLAY","Senior",86,451,392,13,801,32,3
43,"PHILLIPS","HOLYOKE RE-1J",95,647,"HOLYOKE ELEMENTARY SCHOOL","HOLYOKE","Elementary",342,941,919,1041,83,38,1
43,"PHILLIPS","HOLYOKE RE-1J",95,649,"HOLYOKE JUNIOR HIGH SCHOOL","HOLYOKE","Middle/Jr. High",783,189,132,1413,293,34,1
43,"PHILLIPS","HOLYOKE RE-1J",95,651,"HOLYOKE SENIOR HIGH SCHOOL","HOLYOKE","Senior",177,660,597,314,400,32,2
43,"PHILLIPS","HAXTUN RE-2J",96,607,"HAXTUN ELEMENTARY SCHOOL","HAXTUN","Elementary",247,829,789,130,1,36,1
43,"PHILLIPS","HAXTUN RE-2J",96,608,"HAXTUN HIGH SCHOOL","HAXTUN","Senior",837,382,339,1445,1,35,1
44,"PITKIN","ASPEN 1",97,673,"ASPEN COMMUNITY CHARTER SCHOOL","WOODY CREEK","Elementary",68,494,441,49,1,34,1
44,"PITKIN","ASPEN 1",97,689,"ASPEN ELEMENTARY SCHOOL","ASPEN","Elementary",581,1648,1617,801,76,36,1
44,"PITKIN","ASPEN 1",97,694,"ASPEN MIDDLE SCHOOL","ASPEN","Middle/Jr. High",503,1460,1394,1194,62,33,1
44,"PITKIN","ASPEN 1",97,698,"ASPEN HIGH SCHOOL","ASPEN","Senior",585,1656,1585,1414,917,32,1
44,"PITKIN","ASPEN 1",97,730,"ASPEN PRE-SCHOOL","ASPEN","Elementary",495,1215,1128,1278,1,32,1
46,"PROWERS","GRANADA RE-1",98,552,"GRANADA ELEMENTARY SCHOOL","GRANADA","Elementary",104,456,409,1551,337,35,1
46,"PROWERS","GRANADA RE-1",98,553,"GRANADA UNDIVIDED HIGH SCHOOL","GRANADA","Senior",8,364,309,1571,564,34,1
46,"PROWERS","LAMAR RE-2",99,231,"ALTA VISTA CHARTER SCHOOL","LAMAR","Elementary",68,484,438,1589,1,35,1
46,"PROWERS","LAMAR RE-2",99,807,"LAMAR MIDDLE SCHOOL","LAMAR","Middle/Jr. High",229,780,727,191,1084,34,2
46,"PROWERS","LAMAR RE-2",99,808,"LAMAR HIGH SCHOOL","LAMAR","Senior",476,1382,1284,1155,489,31,4
46,"PROWERS","LAMAR RE-2",99,865,"LINCOLN ELEMENTARY SCHOOL","LAMAR","Elementary",215,735,687,192,825,34,2
46,"PROWERS","LAMAR RE-2",99,977,"MELVIN HENDRICKSON DEVELOPMENT CENTER","LAMAR","Elementary",62,499,455,1470,476,36,1
46,"PROWERS","LAMAR RE-2",99,1195,"PARKVIEW ELEMENTARY SCHOOL","LAMAR","Elementary",233,778,725,383,1013,34,1
46,"PROWERS","LAMAR RE-2",99,1678,"WASHINGTON ELEMENTARY SCHOOL","LAMAR","Elementary",365,1110,1039,635,189,32,3
46,"PROWERS","HOLLY RE-3",100,642,"HOLLY HIGH SCHOOL","HOLLY","Senior",788,166,88,1549,819,32,1
46,"PROWERS","HOLLY RE-3",100,644,"HOLLY JUNIOR HIGH SCHOOL","HOLLY","Middle/Jr. High",422,1054,1019,325,1036,36,1
46,"PROWERS","HOLLY RE-3",100,1413,"SHANNER ELEMENTARY SCHOOL","HOLLY","Elementary",163,502,452,1580,421,34,2
46,"PROWERS","WILEY RE-13 JT",101,1743,"WILEY ELEMENTARY SCHOOL","WILEY","Elementary",58,327,286,1204,1,36,1
46,"PROWERS","WILEY RE-13 JT",101,1744,"WILEY JUNIOR-SENIOR HIGH SCHOOL","WILEY","Senior",51,397,354,1463,1,35,1
47,"PUEBLO","PUEBLO CITY 60",102,1330,"BELMONT ELEMENTARY SCHOOL","PUEBLO","Elementary",543,1517,1464,894,17,34,2
47,"PUEBLO","PUEBLO CITY 60",102,1368,"BENJAMIN FRANKLIN ELEMENTARY SCHOOL","PUEBLO","Elementary",469,1373,1317,555,412,33,3
47,"PUEBLO","PUEBLO CITY 60",102,1504,"BESSEMER ELEMENTARY SCHOOL","PUEBLO","Elementary",465,1361,1279,884,498,32,4
47,"PUEBLO","PUEBLO CITY 60",102,1572,"BEULAH HEIGHTS ELEMENTARY SCHOOL","PUEBLO","Elementary",348,954,890,306,348,32,4
47,"PUEBLO","PUEBLO CITY 60",102,1732,"BRADFORD ELEMENTARY SCHOOL","PUEBLO","Elementary",373,1034,948,638,428,31,4
47,"PUEBLO","PUEBLO CITY 60",102,62,"CARLILE ELEMENTARY SCHOOL","PUEBLO","Elementary",352,986,929,303,49,34,3
47,"PUEBLO","PUEBLO CITY 60",102,95,"CENTENNIAL HIGH SCHOOL","PUEBLO","Senior",10,403,300,76,1456,26,7
47,"PUEBLO","PUEBLO CITY 60",102,105,"CENTRAL HIGH SCHOOL","PUEBLO","Senior",4,390,273,59,250,24,9
47,"PUEBLO","PUEBLO CITY 60",102,111,"CESAR CHAVEZ ACADEMY","PUEBLO","Elementary",813,324,281,1096,236,35,2
47,"PUEBLO","PUEBLO CITY 60",102,116,"GOODNIGHT ELEMENTARY SCHOOL","PUEBLO","Elementary",687,113,55,1098,336,34,2
47,"PUEBLO","PUEBLO CITY 60",102,183,"COLUMBIAN ELEMENTARY SCHOOL","PUEBLO","Elementary",395,1116,1029,863,274,31,3
47,"PUEBLO","PUEBLO CITY 60",102,195,"COMMUNITY TRANSITION HOUSE","PUEBLO","Senior",814,448,412,164,547,37,2
47,"PUEBLO","PUEBLO CITY 60",102,255,"CORWIN INTERNATIONAL MAGNET SCHOOL","PUEBLO","Middle/Jr. High",694,124,63,1060,376,34,3
47,"PUEBLO","PUEBLO CITY 60",102,293,"DOLORES HUERTA PREPARATORY HIGH SCHOOL","PUEBLO","Senior",388,1097,1050,742,911,34,1
47,"PUEBLO","PUEBLO CITY 60",102,333,"EAST HIGH SCHOOL","PUEBLO","Senior",831,337,218,1524,341,23,12
47,"PUEBLO","PUEBLO CITY 60",102,343,"EVA R BACA ELEMENTARY SCHOOL","PUEBLO","Elementary",275,832,771,263,177,32,4
47,"PUEBLO","PUEBLO CITY 60",102,381,"FOUNTAIN INTERNATIONAL MAGNET SCHOOL","PUEBLO","Elementary",440,1230,1185,504,1115,35,2
47,"PUEBLO","PUEBLO CITY 60",102,496,"FREED MIDDLE SCHOOL","PUEBLO","Middle/Jr. High",338,986,872,1193,482,27,5
47,"PUEBLO","PUEBLO CITY 60",102,593,"HAAFF ELEMENTARY SCHOOL","PUEBLO","Elementary",350,983,926,223,205,33,4
47,"PUEBLO","PUEBLO CITY 60",102,618,"HERITAGE ELEMENTARY SCHOOL","PUEBLO","Elementary",402,1103,1045,452,165,33,3
47,"PUEBLO","PUEBLO CITY 60",102,629,"HIGHLAND PARK ELEMENTARY SCHOOL","PUEBLO","Elementary",530,1490,1429,1088,1304,33,2
47,"PUEBLO","PUEBLO CITY 60",102,695,"IRVING ELEMENTARY SCHOOL","PUEBLO","Elementary",349,992,901,778,396,30,4
47,"PUEBLO","PUEBLO CITY 60",102,705,"JAMES H RISLEY MIDDLE SCHOOL","PUEBLO","Middle/Jr. High",350,1108,991,524,891,28,8
47,"PUEBLO","PUEBLO CITY 60",102,830,"LEMUEL PITTS MIDDLE SCHOOL","PUEBLO","Middle/Jr. High",491,1437,1294,1326,795,28,5
47,"PUEBLO","PUEBLO CITY 60",102,1005,"MINNEQUA ELEMENTARY SCHOOL","PUEBLO","Elementary",395,1119,1040,664,342,32,4
47,"PUEBLO","PUEBLO CITY 60",102,1048,"MORTON ELEMENTARY SCHOOL","PUEBLO","Elementary",550,1272,1206,740,135,33,3
47,"PUEBLO","PUEBLO CITY 60",102,1140,"OLGA A HELLBECK ELEMENTARY SCHOOL","PUEBLO","Elementary",387,1062,980,752,167,32,3
47,"PUEBLO","PUEBLO CITY 60",102,1189,"PARK VIEW ELEMENTARY SCHOOL","PUEBLO","Elementary",490,1396,1309,959,542,31,4
47,"PUEBLO","PUEBLO CITY 60",102,1290,"PUEBLO CHARTER SCHOOL FOR THE ARTS  and  SCIENCES","PUEBLO","Elementary",458,1345,1311,436,1364,35,2
47,"PUEBLO","PUEBLO CITY 60",102,1346,"RONCALLI MIDDLE SCHOOL","PUEBLO","Middle/Jr. High",680,112,1722,1539,959,28,5
47,"PUEBLO","PUEBLO CITY 60",102,1404,"KEATING CONTINUING EDUCATION","PUEBLO","Senior",389,1074,838,244,144,15,21
47,"PUEBLO","PUEBLO CITY 60",102,1459,"SOMERLID ELEMENTARY SCHOOL","PUEBLO","Elementary",455,1245,1173,654,176,33,3
47,"PUEBLO","PUEBLO CITY 60",102,1472,"SOUTH HIGH SCHOOL","PUEBLO","Senior",93,536,466,36,109,29,6
47,"PUEBLO","PUEBLO CITY 60",102,1480,"SOUTH PARK ELEMENTARY SCHOOL","PUEBLO","Elementary",367,1057,994,486,1444,33,3
